id,slug,shortDescription,latitude,longitude,locationAccuracy,address,county,country,operator,name,classifications,icon,operational,permittedInstallationLicenseIssued,firstImportedAt,lastImportedAt
"2377","7881-agropecuaria-beher-los-jarales","Granja de porcina en Salamanca","41.154331","-5.724628","Coordinates","Polígono 2. Paraje ""los Jarales, Jarales (los), 37798, Valdunciel, Salamanca, España","Salamanca","Castilla y León","Agropecuaria Beher, S.l.","Agropecuaria Beher - (los Jarales)","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2417","10573-explotacion-porcina-de-reproduccion-ibericos-encinas","Granja de porcina y cerdas en Salamanca","40.9137","-5.44768","Coordinates","Parcela: 30178, Cilloruelo, 37893, Encinas De Abajo, Salamanca, España","Salamanca","Castilla y León","Ibéricos Encinas S.l.","Explotación Porcina De Reproducción Ibéricos Encinas","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2441","10089-proporseg-parcela-70","Granja de porcina y cerdas en Segovia","41.097917","-4.41775","Coordinates","A Domingo García Km 1.9, Nieva, 40447, Segovia, España","Segovia","Castilla y León","Proporseg, S.l.","Proporseg Parcela 70","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2446","4227-agapito-torrego-cuerdo-sl-aldea-real","Granja de porcina en Segovia","41.18897","-4.16445","Coordinates","1, Aldea Real, 40292, Segovia, España","Segovia","Castilla y León","Agapito Torrego Cuerdo S.l.","Agapito Torrego Cuerdo S.l.- Aldea Real","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2540","5185-granja-avicola-san-rafael","Granja de avícola en Sevilla","37.316421","-5.413291","Coordinates","Del Torero, 41620, Marchena, Sevilla, España","Sevilla","Andalucía","Granja San Rafael, S.l.","Granja Avícola San Rafael","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2547","2372-granja-vistahermosa","Granja de porcina y cerdas en Sevilla","37.492886","-5.819197","Coordinates","Brenes-carmona, Km 16, Carmona, 41410, Sevilla, España","Sevilla","Andalucía","Explotaciones Cadenas, S.l.","Granja Vistahermosa","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2603","2462-granjas-ferre","Granja de avícola en Tarragona","40.675615","0.574433","Coordinates","Pda.mas D'en Carrasca, 43870, Amposta, Tarragona, España","Tarragona","Catalunya","Granjas Ferré, S.l.","Granjas Ferre","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2620","4432-es441470000002-cerdos-mazaleon","Granja de porcina y cerdas en Teruel","41.058855","0.098423","Coordinates","Poligono 3, Parcela 277, Mazaleon, 44621, Mazaleón, Teruel, España","Teruel","Aragón","Mazaporc, S.l.","Cerdos-mazaleón","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2621","2514-es440040000032-cerdos-aguaviva","Granja de porcina en Teruel","40.820528","-0.191587","Coordinates","Pol 2, Parcelas 801-803, 807, 818, Aguaviva, 44566, Teruel, España","Teruel","Aragón","Mariano Margeli E Hijo, S.l.","Cerdos-aguaviva","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2629","2524-es441610000001-cerdos-muniesa","Granja de porcina en Teruel","41.107763","-0.761713","Coordinates","Paraj. Las Ventas, Polig. 26 Parc10, Muniesa, 44780, Teruel, España","Teruel","Aragón","Ramaderia Las Ventas","Cerdos-muniesa","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2635","6279-es442650000015-cerdos-vinaceite","Granja de porcina y cerdas en Teruel","41.308129","-0.604681","Coordinates","Parcelas 18, 19, 20 Y 21 Del Poligono 501, Vinaceite, 44591, Teruel, España","Teruel","Aragón","Jardinero Vinaceite S.l.","Cerdos-vinaceite","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2692","5629-avicola-olivares-sl","Granja de avícola en Toledo","39.4513","-3.6504","Coordinates","Camino Guadalerzas, S/n. Consuegra  45.700 (toledo), Consuegra, 45700, Toledo, España","Toledo","Castilla-La Mancha","Avícola Olivares, S.l.","Avícola Olivares S.l.","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2715","8310-ceboporc-sl","Granja de porcina en Toledo","39.4431","-3.5768","Coordinates","Polígono 38, Parcela 2, T.m. Madridejos, Madridejos, 45700, Toledo, España","Toledo","Castilla-La Mancha","Cebo-porc S.l.","Ceboporc S.l.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2717","11156-explotacion-porcina-de-cebo-transicion-de-lechones","Granja de porcina en Toledo","39.8759","-4.6674","Coordinates","C/san Román, 24, 45690, Pueblanueva, La, Toledo, España","Toledo","Castilla-La Mancha","Agropecuaria Los Girasoles, S. L.","Explotación Porcina De Cebo Transición De Lechones","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2793","6302-explotacion-avicola-de-cebo-alcazaren","Granja de avícola en Valladolid","41.360372","-4.678981","Coordinates","10, Alcazaren, 47238, Alcazarén, Valladolid, España","Valladolid","Castilla y León","Castilaves, S.l","Explotacion Avicola De Cebo-alcazaren","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2813","7899-agropecuaria-hermanos-barrero-sl-valdescorriel","Granja de porcina y cerdas en Valladolid","42.041117","-5.550778","Coordinates","Fuentes De Ropel A Villafer, Valdescorriel, 49680, Zamora, España","Valladolid","Castilla y León","Agropecuaria Hermanos Barrero S.l.","Agropecuaria Hermanos Barrero S.l. (valdescorriel)","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2912","4481-es502250000802-ricla","Granja de avícola en Zaragoza","41.514151","-1.398996","Coordinates","4, Parcela, Almunia De Doña Godina (la), 50100, Almunia De Doña Godina, La, Zaragoza, España","Zaragoza","Aragón","Explotaciones Avicolas El Romeral S.l.","Ricla","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3014","2425-finca-capella","Granja de porcina en Lleida","41.739859","0.708","Coordinates","Albesa, 25139, Menàrguens, Lleida, España","Lleida","Catalunya","Pondeca, Sl","Finca Capella","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3173","9829-loreto-1-es221250000875-huesca","Granja de avícola en Huesca","42.085799","-0.437199","Coordinates","Parcela 14, Polígono 12, Huesca, 22071, España","Huesca","Aragón","Sergio Sol","Loreto 1 - Es221250000875-huesca","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3257","8177-vereda-san-marcos","Granja de porcina y cerdas en Valencia","39.642973","-1.216063","Coordinates","Poligono Pol,3 Parcela 3 Subparcela C-e-i, 46300, Utiel, Valencia/valència, España","Valencia","Comunidad Valenciana","Vereda San Marcos","Vereda San Marcos","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3446","8098-agropecuaria-sextil-cb","Granja de porcina en Salamanca","40.775142","-5.391231","Coordinates","Poligono 501, Valdecarros, 37881, Salamanca, España","Salamanca","Castilla y León","Agricola Sextil C.b","Agropecuaria Sextil, C.b.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3457","8675-alvarez-petrut-titularidad-compartida-de-sociedad-agraria","Granja de porcina y cerdas en Segovia","41.273492","-4.350075","Coordinates","Polígono, Chatun, 40241, Cuéllar, Segovia, España","Segovia","Castilla y León","álvarez Petrut, Titularidad Compartida De Sociedad Agraria","álvarez Petrut, Titularidad Compartida De Sociedad Agraria","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3504","10641-es500600000003-bulbuente","Granja de porcina en Zaragoza","41.817","-1.6284","Coordinates","Poligono 21 Parcela 13, Bulbuente, 50546, Zaragoza, España","Zaragoza","Aragón","Hnos. García, C.b.","Es500600000003 Bulbuente","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3546","9291-es220230000050-cerdos-almuniente","Granja de porcina en Huesca","41.917396","-0.433686","Coordinates","5 , Parcela, Almuniente, 22255, Huesca, España","Huesca","Aragón","Sat Asgi Nº 8398","Cerdos-almuniente","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3591","1882-explotacion-de-cerdas-madres-penacorneira","Granja de porcina y cerdas en Ourense","42.361735","-8.177738","Coordinates","Faramontaos - Penacorneira, Faramontaos, 32003, Carballeda De Avia, Ourense, España","Ourense","","Coren, S.c.l","Explotacion De Cerdas Madres Penacorneira","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3594","1887-explotacion-de-cerdas-madres-casadovento","Granja de porcina y cerdas en Ourense","42.349868","-7.579463","Coordinates","Casadovento, Paradellas (as), 32003, Parada De Sil, Ourense, España","Ourense","","Coren, S.c.l","Explotacion De Cerdas Madres Casadovento","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3615","4182-cooperativa-nstra-sra-de-la-asuncion","Granja de avícola en Palencia","42.421831","-4.410381","Coordinates","Las Huertas, Abia De Las Torres, 34491, Palencia, España","Palencia","Castilla y León","Cooperativa Nstra Sra De La Asuncion","Cooperativa Nstra Sra De La Asuncion","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3793","1142-es220160000115-cerdos-alcampell","Granja de porcina en Huesca","41.903978","0.430286","Coordinates","Litera, Alcampell, 22560, Huesca, España","Huesca","Aragón","Explotaciones Alvarez S.c.","Cerdos-alcampell","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3952","11337-granja-viladas","Granja de porcina en Lérida","41.991202","1.622586","Coordinates","Pol Agr. 1 , Par. 10, 25286, Navès, Lleida, España","Lérida","Cataluña","Viladàs, Scp","Granja Viladàs","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"4038","10975-es442210000030-torrecilla-de-alcaniz","Granja de porcina en Teruel","40.959913","-0.0922","Coordinates","Carretera, Torrecilla De Alcañiz, 44640, Teruel, España","Teruel","Aragón","Mindan Ferrer, S.c.","Torrecilla De Alcañiz","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"4147","10778-granja-lloret","Granja de porcina en Barcelona","41.711423","1.512943","Coordinates","Pol Agr. 4 , Par. 3, Sant Marti Sesgueioles, 08282, Sant Martí Sesgueioles, Barcelona, España","Barcelona","Catalunya","Granja Lloret Scp","Granja Lloret","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"26","7363-javier-mora-jimenez-centro-orgaz","Granja de porcina en Toledo","39.4578","-3.9196","Coordinates","Pol 53; Parc 12, 13, 14 (orgaz), Orgaz, 45400, Toledo, España","Toledo","Castilla-La Mancha","Javier Mora Jiménez","Javier Mora Jiménez (centro Orgaz)","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"27","8560-aai-to-342","Granja de porcina en Toledo","39.65","-3.78666","Coordinates","Ctra. Manzaneque, Km 3,4   Paraje, 45460, Manzaneque, Toledo, España","Toledo","Castilla-La Mancha","Javier Mora Jiménez","Aai-to-342","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"105","6723-granja-avicola-angel-ma-colomo","Granja de avícola en Valladolid","41.597023","-4.485297","Coordinates","Carrapeñalba, Traspinedo, 47330, Valladolid, España","Valladolid","Castilla y León","Angel María Colomo Argüello","Granja Avícola - ángel Mª Colomo","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"184","11031-es501370000001-lecinena","Granja de porcina en Zaragoza","41.797573","-0.612127","Coordinates","23, Parcela, Leciñena, 50160, Zaragoza, España","Zaragoza","Aragón","Jose Luis Seral Berdun","Leciñena","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"323","10123-jorge-moreu-gracia","Granja de porcina en Huesca","42.085236","-0.234054","Coordinates","Pg 504, Pueyo De Fañanas, 22135, Alcalá Del Obispo, Huesca, España","Huesca","Aragón","Jorge Moreu Gracia","Jorge Moreu Gracia","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"433","10534-cebadero-cortijo-el-cipres","Granja de porcina en Almería","37.5889","-2.134","Coordinates","Cortijo El Ciprés"", Polígono 30 P Parcelas, Velez-rubio, 04820, Vélez-rubio, Almería, España","Almería","Andalucía","Alfonso Martínez Jiménez","Cebadero Cortijo El Ciprés","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"581","2186-mas-jaumato","Granja de porcina y cerdas en Girona","42.215807","2.839163","Coordinates","Granja Jaumató, 17746, Cabanelles, Girona, España","Girona","Cataluña","Josep Guillamet Triadó","Mas Jaumato","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"645","4478-es220890000030-cerdos-castillonroy","Granja de porcina en Huesca","41.882827","0.528916","Coordinates","De Monroy, Polígono 9, Castillonroy, 22000, Huesca, España","Huesca","Aragón","Iglesias Rami Joaquin","Cerdos-castillonroy","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"962","807-es222250000289-cerdos-tamarite-de-litera","Granja de porcina en Huesca","41.866054","0.423842","Coordinates","Poligono 23 Parcela 102 Y 103, Tamarite De Litera, 22550, Huesca, España","Huesca","Aragón","Edgar Blanc Gonzalez","Cerdos-tamarite De Litera","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1032","10776-lestepa","Granja de porcina en Girona","42.15537","3.043878","Coordinates","Lloc/paratge L'estepà Núm. S/n, Ventallo, 17473, Ventalló, Girona, España","Girona","Cataluña","Josep Alabau Lloveres","L´estepà","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1251","8714-hendrix-genetics-sa","Granja de porcina y cerdas en Toledo","39.901631","-3.325041","Coordinates","Polígono 5, Parcela 285, Villatobas, 45310, Toledo, España","Toledo","Castilla-La Mancha","Hendrix Genetics, S.a.","Hendrix Genetics, S.a.","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1306","5354-explotacion-porcina-boqueras","Granja de porcina en Murcia","37.645502","-1.614858","Coordinates","Piñero - Diputacion De Boqueras, Campo Lopez, 30800, Lorca, Murcia, España","Murcia","Región de Murcia","Juan Jimenez García, Sa","Explotacion Porcina Boqueras","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1439","5671-granja-la-clota","Granja de porcina en Barcelona","41.594269","2.162165","Coordinates","Finca La Clota, 08184, Palau-solità I Plegamans, Barcelona, España","Barcelona","Catalunya","Comercial Salvi, S.a.","Granja La Clota","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1535","8187-granjas-misanpa-sl-mironcillo","Granja de porcina en Ávila","40.571667","-4.836389","Coordinates","1 ( Paraje ""las Garnachas""), Mironcillo, 05191, ávila, España","Ávila","Castilla y León","Granjas Misanpa, S.l.","Granjas Misanpa, S.l.-mironcillo","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1560","11479-explotacion-avicola-los-campillos-2","Granja de avícola en Badajoz","38.682788","-6.114384","Coordinates","Tomás Romero De Castilla, Merida, 06800, Mérida, Badajoz, España","Badajoz","Extremadura","Mediciones Topograficas Extremeñas, S.l.","Explotación Avícola Los Campillos_2","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1714","5637-industrias-avicolas-herpoga-sl","Granja de avícola en Cuenca","39.9093","-2.9847","Coordinates","Camino Del Pozo San Miguel, S/n. El Acebrón   16.412 (cuenca), Acebron (el), 16412, Acebrón, El, Cuenca, España","Cuenca","Castilla-La Mancha","Industrias Avícolas Herpoga, S.l.","Industrias Avícolas Herpoga S.l.","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1743","9733-bosc-del-baro-seccio-a","Granja de porcina en Girona","42.055626","3.014441","Coordinates","Afores, 17132, Foixà, Girona, España","Girona","Catalunya","Grangers Units B.a., Sl","Bosc Del Baró - Secció A","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"1972","1368-es221050000016-cerdos-estopinan-del-castillo","Granja de porcina y cerdas en Huesca","42.011034","0.514643","Coordinates","Pol 3, Parcelas 28 Y 135, Estopiñan, 22589, Estopiñán Del Castillo, Huesca, España","Huesca","Aragón","Granja Comorera, S.l.","Cerdos-estopiñán Del Castillo","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2004","10706-sergio-monasterio-leon","Granja de avícola en Navarra","42.378651","-1.442261","Coordinates","Mayor, Carcastillo, 31310, Navarra, España","Navarra","Navarra","Sergio Monasterio Leon","Sergio Monasterio Leon","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2029","8665-crave-integraciones-sl-granja-la-magdalena","Granja de avícola en Valladolid","42.093056","-5.025278","Coordinates","Villabaruz, Villalon De Campos, 47600, Villalón De Campos, Valladolid, España","Valladolid","Castilla y León","Crave Integraciones, S.l.","Crave Integraciones, S.l.. Granja La Magdalena.","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2148","3324-granja-matges-dolcet-0230ec","Granja de porcina y cerdas en Lleida","41.624336","0.474136","Coordinates","Pda. Montagut Pol. 8 Parc. 95 I 228, 25180, Alcarràs, Lleida, España","Lleida","Catalunya","Matges Dolcet, Sl","Granja Matges Dolcet (0230ec)","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2196","9079-granja-moline-fruits","Granja de porcina y cerdas en Lleida","41.607124","0.526683","Coordinates","Horta Vella, 25180, Alcarràs, Lleida, España","Lleida","Catalunya","Charles Moline Fruits, S.l.","Granja Moline Fruits","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2201","9218-granja-josep-colom","Granja de porcina y cerdas en Lleida","41.541453","0.839565","Coordinates","Partida Mirambó, Pol 8, Parcela 75, 25430, Juneda, Lleida, España","Lleida","Catalunya","Ramafust, S.l.","Granja Josep Colom","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2254","10841-villacela-sl","Granja de avícola en Lugo","43.069945","-7.746265","Coordinates","As Lamelas, Lamelas (as), 27156, Friol, Lugo, España","Lugo","","Villacela Sl","Villacela Sl","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2320","7752-los-cholas","Granja de porcina en Murcia","37.718047","-1.20575","Coordinates","Los Cholas, Fuente Alamo, 30320, Fuente álamo De Murcia, Murcia, España","Murcia","Región de Murcia","Agropecuaria Los Cholas","Los Cholas","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2369","1973-granja-la-pardilla","Granja de avícola en Las Palmas","27.916112","-15.429558","Coordinates","La Montañeta,, Ingenio, 35250, Palmas (las), España","Las Palmas","Canarias","Granja La Pardilla, S.l.","Granja La Pardilla","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2382","4258-luis-domingo-hernandez-e-hijos-sl-antes-explotacion-porcina-la-chaneta-sa","Granja de porcina en Salamanca","40.749947","-5.535794","Coordinates","Prado De San Benito, Ejeme, 37891, Salamanca, España","Salamanca","Castilla y León","Luís Domingo Hernández E Hijos, S.l","Luís Domingo Hernández E Hijos, S.l (antes Explotacion Porcina La Chaneta S.a.)","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2458","11390-jose-luis-santos-garcia-sl","Granja de porcina y cerdas en Segovia","41.271573","-4.367868","Coordinates","306, Parcela, Chatun, 40241, Cuéllar, Segovia, España","Segovia","Castilla y León","José Luis Santos García, S.l.","José Luis Santos García, S.l.","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2509","7938-sonlleva-xxi-sl-cuellar","Granja de porcina en Segovia","41.422722","-4.303556","Coordinates","Paraje ""los Nuevos, Cuellar, 40200, Cuéllar, Segovia, España","Segovia","Castilla y León","Sonlleva Xxi, S.l.","Sonlleva Xxi S.l.-  Cuellar","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2584","9309-el-tobar-de-langa-sl","Granja de porcina en Soria","41.592292","-3.382128","Coordinates","47, Langa De Duero, 42320, Soria, España","Soria","Castilla y León","El Tobar De Langa, S.l.","El Tobar De Langa, S.l.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2744","10559-barrilop-s-l","Granja de porcina en Toledo","39.7962","-4.1291","Coordinates","Polígono 12 Parcela 4, 45160, Guadamur, Toledo, España","Toledo","Castilla-La Mancha","Barrilop, S. L.","Barrilop, S. L.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2753","10864-explotaciones-agropecuarias-karma-s-l","Granja de porcina y cerdas en Toledo","39.882","-4.463","Coordinates","Paraje, Carpio De Tajo (el), 45533, Carpio De Tajo, El, Toledo, España","Toledo","Castilla-La Mancha","Explo.agrop. Karma, S.l.","Explotaciones Agropecuarias Karma, S. L.","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2832","8579-doshigarpa-sl","Granja de porcina en Zamora","42.0525","-5.812222","Coordinates","Polígono, Morales De Rey, 49693, Zamora, España","Zamora","Castilla y León","Doshigarpa, S.l.","Doshigarpa, S.l.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2888","7833-es501170000018-cerdos-gallocanta","Granja de porcina y cerdas en Zaragoza","41.005991","-1.519757","Coordinates","Polígono Carraused, Gallocanta, 50373, Zaragoza, España","Zaragoza","Aragón","Lizama Miguel S.l.","Cerdos-gallocanta","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2901","2934-es502510000076-cerdos-tarazona","Granja de porcina y cerdas en Zaragoza","41.907576","-1.683012","Coordinates","Parcelas 1,2 Y 119 Del Polígono 15 Y Parcelas 176, 178 Y 181 Del Polígono 49, Tarazona, 50500, Zaragoza, España","Zaragoza","Aragón","Porcino Tarazona S.l.","Cerdos-tarazona","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
